customer_id,age,gender,annual_income,purchase_amount,purchase_date,city,product_category,rating,loyalty_member,age_group,income_level
1515,36,Male,99522,3641,24-05-2022 00:00,Bangalore,Home,2.1,0,36-45,High Income
1886,66,Male,101696,2939,04-02-2018 00:00,Kolkata,Electronics,3.2,1,65+,High Income
3844,54,Male,135245,3612,10-03-2023 00:00,Delhi,Electronics,3.4,-1,46-55,High Income
2098,52,Male,115148,3318,17-10-2019 00:00,Mumbai,Electronics,1,0,46-55,High Income
4201,52,Male,41725,1004,24-09-2020 00:00,Mumbai,Home,2.2,1,46-55,Middle Income
6806,57,Male,92534,4472,20-02-2019 00:00,Kolkata,Home,3.2,0,56-65,High Income
6069,33,Female,59950,259,26-09-2020 00:00,Mumbai,Electronics,2.8,0,26-35,Middle Income
4155,55,Female,108954,4592,12-10-2018 00:00,Hyderabad,Home,2.1,1,46-55,High Income
4093,30,Male,103576,2804,01-10-2022 00:00,Mumbai,Electronics,1.6,0,26-35,High Income
6658,43,Female,41825,1275,20-10-2022 00:00,Hyderabad,Home,3,1,36-45,Middle Income
4778,39,Female,28998,1575,27-01-2018 00:00,Mumbai,Home,5,1,36-45,Low Income
4453,45,Male,131633,4480,25-12-2022 00:00,Mumbai,Electronics,3.7,0,36-45,High Income
1988,52,Male,77797,3179,19-12-2021 00:00,Mumbai,Clothing,4.2,-1,46-55,Middle Income
5116,62,Male,35802,1398,22-10-2021 12:00,Mumbai,Electronics,4.8,1,56-65,Low Income
5026,25,Female,120628,3655,26-08-2021 00:00,Hyderabad,Home,4.3,-1,18-25,High Income
5179,61,Male,62407,3639,27-04-2020 00:00,Mumbai,Clothing,1.1,0,56-65,Middle Income
6506,38,Male,33338,4011,18-01-2018 00:00,Chennai,Electronics,4.2,0,36-45,Low Income
6626,43,Male,96289,4403,13-05-2021 00:00,Mumbai,Home,1.9,-1,36-45,High Income
4963,38,Male,38895,2510,30-03-2018 00:00,Kolkata,Home,2.5,0,36-45,Low Income
1933,42,Male,67910,1473,09-08-2019 00:00,Mumbai,Clothing,3,1,36-45,Middle Income
4598,58,Female,129367,1352,06-06-2018 00:00,Chennai,Electronics,3.7,-1,56-65,High Income
4233,18,Female,85898,2541,13-07-2021 00:00,Chennai,Home,1.6,1,<18,High Income
2980,23,Male,23454,2807,14-05-2018 00:00,Mumbai,Home,3.4,1,18-25,Low Income
2855,40,Female,137486,948,04-09-2019 00:00,Chennai,Home,4.6,0,36-45,High Income
4056,68,Female,106540,1154,13-06-2022 00:00,Delhi,Clothing,1.5,-1,65+,High Income
1792,40,Female,80797,1634,11-07-2022 00:00,Chennai,Home,2.9,0,36-45,High Income
1791,60,Male,121559,1532,01-03-2021 00:00,Kolkata,Electronics,1.1,0,56-65,High Income
2809,60,Male,103137,742,01-11-2020 00:00,Mumbai,Home,3.2,-1,56-65,High Income
4610,47,Male,25349,1943,17-07-2020 00:00,Bangalore,Home,3.1,1,46-55,Low Income
2607,30,Male,145416,4656,01-03-2021 00:00,Hyderabad,Electronics,3.2,0,26-35,High Income
6179,60,Male,59963,2765,22-12-2021 00:00,Chennai,Clothing,2.7,0,56-65,Middle Income
6776,43,Male,27750,4958,23-07-2018 00:00,Hyderabad,Home,1.7,-1,36-45,Low Income
4676,32,Female,114929,2772,28-12-2022 00:00,Hyderabad,Home,2,-1,26-35,High Income
1519,38,Male,94935,2700,16-07-2020 12:00,Hyderabad,Home,1.4,0,36-45,High Income
1590,56,Male,78792,4304,12-05-2019 00:00,Hyderabad,Clothing,3,1,56-65,Middle Income
2050,40,Male,33686,2510,18-03-2019 00:00,Mumbai,Home,4.4,0,36-45,Low Income
6805,44,Female,126339,1318,04-07-2020 00:00,Delhi,Home,3.8,0,36-45,High Income
4633,62,Female,83528,3456,05-07-2021 00:00,Chennai,Electronics,4.7,1,56-65,High Income
5444,61,Male,119811,3554,08-08-2021 00:00,Chennai,Clothing,4.5,-1,56-65,High Income
1692,41,Male,42787,1553,22-02-2021 00:00,Kolkata,Home,2.7,-1,36-45,Middle Income
6655,68,Male,34776,4830,03-06-2023 00:00,Mumbai,Electronics,3.2,1,65+,Low Income
4899,64,Female,83811,1390,14-08-2022 00:00,Mumbai,Home,4.3,-1,56-65,High Income
5473,57,Male,83811,1060,20-05-2020 00:00,Mumbai,Clothing,1.1,0,56-65,High Income
3946,68,Male,77427,2739,18-11-2022 00:00,Hyderabad,Clothing,1.9,-1,65+,Middle Income
1526,59,Male,149069,3719,13-04-2021 00:00,Delhi,Home,3.5,0,56-65,High Income
4224,24,Male,124887,3841,23-03-2023 00:00,Chennai,Electronics,1.1,1,18-25,High Income
3253,67,Female,81086,943,24-02-2022 00:00,Kolkata,Clothing,3,-1,65+,High Income
4344,65,Male,122231,3265,18-05-2020 00:00,Bangalore,Home,4.4,0,56-65,High Income
4965,37,Male,144422,3578,01-12-2023 00:00,Mumbai,Home,1.5,0,36-45,High Income
6355,44,Female,135673,3680,17-03-2023 00:00,Bangalore,Electronics,4.8,1,36-45,High Income
2875,23,Male,83308,2686,01-07-2022 00:00,Chennai,Home,3.7,0,18-25,High Income
2763,44,Male,35797,2398,22-03-2020 00:00,Mumbai,Electronics,4.2,1,36-45,Low Income
1520,26,Male,122535,4671,03-07-2020 00:00,Chennai,Electronics,4,0,26-35,High Income
1583,65,Male,32877,3560,05-11-2020 00:00,Kolkata,Home,2.3,0,56-65,Low Income
1394,62,Female,34239,1452,18-06-2018 00:00,Mumbai,Home,3.5,1,56-65,Low Income
6183,30,Male,106971,3873,19-09-2021 00:00,Kolkata,Home,4.7,0,26-35,High Income
4788,66,Male,47313,925,16-07-2022 00:00,Mumbai,Electronics,4.7,0,65+,Middle Income
5167,37,Male,62103,4049,24-08-2018 00:00,Chennai,Electronics,3.9,0,36-45,Middle Income
4860,54,Female,68408,155,02-03-2019 00:00,Bangalore,Home,4.1,-1,46-55,Middle Income
1273,43,Female,103251,2664,11-08-2019 00:00,Kolkata,Clothing,3.9,-1,36-45,High Income
3013,43,Male,108771,1412,31-03-2020 00:00,Mumbai,Home,1.6,-1,36-45,High Income
6439,45,Female,146228,2763,09-10-2020 00:00,Mumbai,Home,2.5,0,36-45,High Income
4566,58,Female,120110,3190,24-04-2020 00:00,Chennai,Electronics,2.5,0,56-65,High Income
5702,19,Male,63060,487,08-08-2019 00:00,Hyderabad,Home,4.1,1,18-25,Middle Income
1165,42,Female,37189,3271,16-01-2021 00:00,Kolkata,Electronics,3.1,-1,36-45,Low Income
2567,67,Female,148431,2601,07-09-2019 00:00,Delhi,Electronics,1.8,1,65+,High Income
6420,58,Female,106067,2099,29-08-2019 00:00,Delhi,Electronics,3.7,1,56-65,High Income
3043,28,Female,101991,2737,26-01-2023 00:00,Mumbai,Electronics,1.4,0,26-35,High Income
4496,23,Female,28660,1215,30-06-2021 00:00,Mumbai,Electronics,2.1,-1,18-25,Low Income
1778,28,Female,110875,1270,17-12-2020 00:00,Bangalore,Home,2.9,1,26-35,High Income
1213,31,Female,149909,4482,21-05-2023 00:00,Hyderabad,Clothing,4.9,1,26-35,High Income
2576,20,Female,29616,3212,09-06-2019 00:00,Chennai,Clothing,2.2,-1,18-25,Low Income
3448,43,Female,95976,3176,27-04-2023 00:00,Chennai,Electronics,4.7,0,36-45,High Income
3936,52,Female,122136,2655,11-12-2021 00:00,Delhi,Home,1.5,-1,46-55,High Income
1591,36,Male,81404,201,30-05-2021 00:00,Mumbai,Clothing,4.7,0,36-45,High Income
6429,35,Female,114182,4722,14-09-2021 00:00,Mumbai,Home,2,1,26-35,High Income
6205,66,Female,132081,3957,14-12-2021 00:00,Hyderabad,Home,2.4,0,65+,High Income
1935,62,Female,36943,901,06-11-2020 00:00,Chennai,Electronics,4.3,1,56-65,Low Income
5337,52,Male,60725,3607,18-03-2023 00:00,Bangalore,Home,1.2,1,46-55,Middle Income
1001,18,Male,65434,4931,10-09-2020 00:00,Mumbai,Electronics,1.8,0,<18,Middle Income
3848,53,Male,105751,3830,25-04-2019 00:00,Mumbai,Electronics,3.7,-1,46-55,High Income
5044,62,Male,125648,4014,10-05-2023 00:00,Delhi,Home,3.6,1,56-65,High Income
2949,66,Female,107091,3262,06-05-2020 00:00,Chennai,Clothing,1.9,1,65+,High Income
4174,51,Male,99232,3846,16-08-2019 00:00,Chennai,Home,2,0,46-55,High Income
3241,43,Female,74081,889,28-05-2023 00:00,Mumbai,Clothing,3,0,36-45,Middle Income
1089,33,Female,72799,3064,16-08-2018 00:00,Bangalore,Home,4.3,0,26-35,Middle Income
2709,51,Male,86567,4116,01-10-2021 00:00,Delhi,Home,4.6,1,46-55,High Income
3169,46,Male,109301,4553,19-01-2018 00:00,Hyderabad,Home,1.2,0,46-55,High Income
5238,36,Male,71224,3144,20-03-2019 00:00,Hyderabad,Home,2.9,1,36-45,Middle Income
4041,40,Male,147425,4131,28-08-2022 00:00,Chennai,Home,1.3,1,36-45,High Income
1105,36,Male,76063,4889,03-01-2019 00:00,Chennai,Home,3.9,0,36-45,Middle Income
1427,33,Female,75240,669,01-07-2022 00:00,Chennai,Home,2.6,1,26-35,Middle Income
6424,43,Male,101352,2719,06-07-2020 00:00,Kolkata,Clothing,4.9,-1,36-45,High Income
1316,26,Male,95973,237,27-12-2019 00:00,Mumbai,Home,4.9,-1,26-35,High Income
1634,18,Male,100989,1762,10-11-2022 00:00,Mumbai,Electronics,4.2,-1,<18,High Income
2925,59,Female,42222,2693,27-05-2018 00:00,Chennai,Electronics,2.8,-1,56-65,Middle Income
4144,50,Female,83924,4049,08-03-2022 00:00,Chennai,Electronics,1.1,1,46-55,High Income
2439,33,Female,98513,1962,27-04-2020 00:00,Mumbai,Home,4.4,1,26-35,High Income
1715,57,Male,74649,4338,17-07-2018 00:00,Kolkata,Home,3.1,1,56-65,Middle Income
4911,51,Female,132743,3254,08-03-2021 00:00,Hyderabad,Electronics,1.6,0,46-55,High Income
2713,42,Male,103749,1949,19-07-2019 00:00,Chennai,Home,1.4,0,36-45,High Income
6979,62,Male,122055,1685,04-01-2019 00:00,Delhi,Electronics,4.6,-1,56-65,High Income
4389,23,Male,140769,3401,17-06-2021 00:00,Hyderabad,Home,4.6,0,18-25,High Income
1250,58,Male,59369,1054,19-11-2021 00:00,Bangalore,Home,3.4,0,56-65,Middle Income
3430,65,Male,106379,3833,22-09-2020 00:00,Mumbai,Home,4.6,1,56-65,High Income
3054,60,Female,89392,238,02-06-2019 00:00,Mumbai,Electronics,4.2,1,56-65,High Income
1458,56,Female,79526,4419,24-12-2022 00:00,Mumbai,Home,3.9,1,56-65,Middle Income
1207,59,Male,35591,4543,15-07-2019 00:00,Mumbai,Home,5,1,56-65,Low Income
1409,41,Female,120398,3029,13-10-2020 00:00,Kolkata,Electronics,2.9,0,36-45,High Income
1514,26,Male,130399,1619,21-06-2021 00:00,Mumbai,Home,4.3,0,26-35,High Income
5904,48,Male,140926,471,09-04-2022 00:00,Delhi,Home,3.8,1,46-55,High Income
5969,32,Male,39416,2042,15-05-2021 00:00,Delhi,Electronics,3,0,26-35,Low Income
6066,57,Male,103468,800,10-10-2018 00:00,Kolkata,Clothing,1.2,1,56-65,High Income
3134,26,Male,148145,2119,23-04-2019 00:00,Bangalore,Clothing,3.1,0,26-35,High Income
4595,62,Female,66996,2978,11-11-2020 00:00,Mumbai,Electronics,4.1,0,56-65,Middle Income
2266,34,Female,90385,2169,22-05-2023 00:00,Delhi,Electronics,3,1,26-35,High Income
4638,32,Male,136723,2549,03-08-2021 12:00,Mumbai,Clothing,4.9,-1,26-35,High Income
1749,52,Male,31055,1436,17-10-2019 00:00,Chennai,Electronics,2.1,1,46-55,Low Income
4427,69,Male,79220,3766,06-12-2020 00:00,Bangalore,Electronics,4,1,65+,Middle Income
2927,22,Male,49427,3945,14-06-2023 00:00,Mumbai,Home,3,0,18-25,Middle Income
4804,37,Male,136916,4256,16-11-2020 00:00,Mumbai,Home,2,0,36-45,High Income
4702,32,Male,140308,2919,21-11-2021 00:00,Hyderabad,Home,4.3,1,26-35,High Income
3356,35,Male,102516,1609,29-05-2023 00:00,Hyderabad,Electronics,3,1,26-35,High Income
5790,64,Male,84666,46,25-05-2018 00:00,Chennai,Home,4.4,-1,56-65,High Income
3335,19,Female,84274,4545,10-08-2019 00:00,Chennai,Home,2.6,1,18-25,High Income
1306,46,Male,138294,3575,19-09-2022 00:00,Mumbai,Home,3.3,0,46-55,High Income
4665,30,Female,30866,1968,06-06-2019 00:00,Hyderabad,Electronics,1.8,1,26-35,Low Income
2989,21,Male,23889,4644,18-02-2021 00:00,Bangalore,Electronics,2.5,1,18-25,Low Income
1661,59,Male,138194,1260,03-11-2020 00:00,Mumbai,Home,3.8,1,56-65,High Income
5644,62,Female,144714,3040,25-01-2022 00:00,Hyderabad,Clothing,2.1,-1,56-65,High Income
1311,43,Male,68226,1766,28-08-2022 00:00,Hyderabad,Home,1.3,1,36-45,Middle Income
3920,48,Male,51335,286,17-01-2019 00:00,Mumbai,Home,4.3,-1,46-55,Middle Income
3971,43,Male,83811,4381,04-11-2019 00:00,Chennai,Electronics,2.6,1,36-45,High Income
5130,43,Female,118756,2946,23-11-2018 00:00,Kolkata,Clothing,1.7,-1,36-45,High Income
5540,26,Female,30995,4265,15-11-2021 00:00,Hyderabad,Clothing,4.8,1,26-35,Low Income
6326,47,Male,76488,1597,13-08-2021 00:00,Mumbai,Home,4.7,1,46-55,Middle Income
1352,43,Male,22631,1148,22-09-2019 00:00,Chennai,Clothing,4.9,1,36-45,Low Income
1902,28,Male,54954,4442,21-01-2023 00:00,Kolkata,Home,1.4,1,26-35,Middle Income
6451,43,Male,25967,179,04-12-2022 00:00,Hyderabad,Clothing,1.6,0,36-45,Low Income
4888,54,Male,108294,3715,25-03-2018 00:00,Mumbai,Home,3,0,46-55,High Income
6844,59,Male,107278,2619,26-05-2018 00:00,Bangalore,Electronics,4.1,1,56-65,High Income
1158,30,Female,84471,210,09-04-2021 00:00,Mumbai,Clothing,4.3,0,26-35,High Income
3071,29,Female,54227,34,25-08-2021 00:00,Mumbai,Electronics,5,0,26-35,Middle Income
1403,54,Male,21942,2502,30-03-2022 00:00,Mumbai,Home,3,0,46-55,Low Income
1955,19,Female,133926,1357,13-12-2018 00:00,Bangalore,Clothing,1.5,0,18-25,High Income
2712,43,Female,79201,3489,18-08-2021 00:00,Chennai,Home,2.9,1,36-45,Middle Income
5703,40,Female,100093,231,30-04-2023 00:00,Mumbai,Home,1.9,-1,36-45,High Income
2273,56,Male,74348,1597,13-12-2018 00:00,Delhi,Electronics,4.1,-1,56-65,Middle Income
6631,57,Female,101981,4761,12-02-2019 00:00,Kolkata,Home,4.3,0,56-65,High Income
4811,56,Male,37878,148,13-05-2018 00:00,Hyderabad,Home,3.5,0,56-65,Low Income
2441,46,Female,75420,3047,14-09-2020 00:00,Mumbai,Electronics,3.3,1,46-55,Middle Income
3979,31,Male,121092,286,16-04-2018 00:00,Chennai,Clothing,1.7,1,26-35,High Income
2797,43,Female,111987,78,20-06-2018 00:00,Delhi,Electronics,4,1,36-45,High Income
5390,68,Male,63168,3047,02-10-2019 00:00,Kolkata,Home,2.7,1,65+,Middle Income
5009,22,Female,139324,178,27-06-2021 00:00,Mumbai,Electronics,3.2,1,18-25,High Income
5850,48,Male,139409,4866,21-02-2022 00:00,Hyderabad,Home,4.4,0,46-55,High Income
2394,42,Female,74862,3226,18-10-2022 00:00,Mumbai,Home,2.5,1,36-45,Middle Income
5281,48,Female,109622,1306,19-09-2018 00:00,Kolkata,Clothing,4.6,1,46-55,High Income
2269,67,Male,102025,763,09-02-2023 00:00,Mumbai,Home,4.3,0,65+,High Income
5732,37,Male,144034,38,09-05-2019 00:00,Kolkata,Clothing,3.2,1,36-45,High Income
4714,34,Female,40471,4254,14-01-2022 00:00,Kolkata,Home,2,-1,26-35,Middle Income
1529,62,Female,111820,746,21-06-2020 00:00,Hyderabad,Home,2.2,0,56-65,High Income
4623,19,Male,83811,4427,26-12-2022 00:00,Chennai,Electronics,2.7,0,18-25,High Income
4591,45,Female,103969,2159,02-12-2023 00:00,Chennai,Electronics,2.3,0,36-45,High Income
3147,59,Male,34568,1846,30-08-2021 00:00,Bangalore,Clothing,3.5,0,56-65,Low Income
5573,23,Male,130960,3176,26-03-2018 00:00,Delhi,Home,3,1,18-25,High Income
6718,20,Female,29466,1826,12-09-2021 00:00,Mumbai,Home,1.4,1,18-25,Low Income
1939,35,Female,77324,4466,14-02-2018 00:00,Chennai,Home,4.4,1,26-35,Middle Income
1374,37,Female,117555,4404,10-04-2019 00:00,Hyderabad,Home,4.9,1,36-45,High Income
3340,22,Female,95955,3967,19-07-2018 00:00,Bangalore,Electronics,4.3,0,18-25,High Income
5005,36,Female,72948,3650,05-09-2021 00:00,Hyderabad,Home,3.6,0,36-45,Middle Income
4052,39,Female,36676,34,25-11-2018 00:00,Bangalore,Home,2.2,0,36-45,Low Income
5648,36,Male,114791,4772,31-08-2022 00:00,Kolkata,Electronics,1.4,1,36-45,High Income
3365,64,Male,51514,2638,28-08-2018 00:00,Hyderabad,Clothing,4.6,-1,56-65,Middle Income
2525,33,Female,128718,3512,23-03-2023 00:00,Chennai,Home,2.5,1,26-35,High Income
5476,58,Female,108290,2427,03-12-2019 00:00,Mumbai,Electronics,3,1,56-65,High Income
1013,32,Female,30683,892,19-10-2019 00:00,Mumbai,Home,2.4,0,26-35,Low Income
5599,42,Male,118092,3255,14-10-2021 00:00,Mumbai,Clothing,1.7,0,36-45,High Income
4814,66,Female,23729,1309,02-11-2021 00:00,Bangalore,Home,2.5,-1,65+,Low Income
4216,55,Male,132704,2643,10-10-2022 00:00,Mumbai,Home,4.5,0,46-55,High Income
4928,24,Female,44346,3950,30-05-2021 00:00,Bangalore,Home,1.4,1,18-25,Middle Income
3040,47,Female,140198,2718,09-03-2020 00:00,Chennai,Electronics,2,1,46-55,High Income
1027,36,Male,94155,3374,26-08-2022 00:00,Bangalore,Home,4.3,1,36-45,High Income
3113,66,Male,141449,62,31-12-2018 00:00,Bangalore,Electronics,2.3,1,65+,High Income
5356,33,Male,124414,3655,10-03-2019 12:00,Mumbai,Clothing,1.9,0,26-35,High Income
3046,64,Female,26955,2510,19-05-2019 00:00,Chennai,Electronics,2.3,0,56-65,Low Income
6568,43,Male,85642,1364,08-12-2021 00:00,Hyderabad,Clothing,1.8,0,36-45,High Income
6543,57,Male,146499,2475,07-05-2018 00:00,Mumbai,Home,1.4,0,56-65,High Income
5023,25,Female,64293,4772,09-06-2022 00:00,Bangalore,Electronics,1.1,-1,18-25,Middle Income
5396,35,Female,81336,3730,31-03-2022 00:00,Mumbai,Clothing,2,0,26-35,High Income
4466,33,Female,26408,3466,27-04-2019 00:00,Mumbai,Home,3.8,1,26-35,Low Income
4081,69,Male,60403,1424,28-08-2021 00:00,Hyderabad,Electronics,2.9,1,65+,Middle Income
1629,59,Female,32196,4360,10-10-2018 00:00,Hyderabad,Home,1.6,1,56-65,Low Income
1269,34,Male,89786,4039,22-10-2020 00:00,Mumbai,Electronics,1.4,1,26-35,High Income
3639,62,Female,35372,3482,15-03-2018 00:00,Delhi,Electronics,3.4,0,56-65,Low Income
2993,30,Male,146248,3819,23-12-2020 00:00,Mumbai,Home,1.6,0,26-35,High Income
6724,24,Female,37279,321,12-02-2020 00:00,Mumbai,Clothing,2.5,0,18-25,Low Income
6897,44,Male,130401,379,13-12-2018 00:00,Mumbai,Electronics,3,1,36-45,High Income
5957,51,Male,136308,2510,27-08-2018 00:00,Chennai,Electronics,3,0,46-55,High Income
2280,42,Male,130359,2985,03-12-2018 00:00,Hyderabad,Home,2.4,0,36-45,High Income
1575,40,Male,68481,2510,03-08-2020 00:00,Delhi,Home,1.8,-1,36-45,Middle Income
2307,23,Female,48475,4882,10-06-2020 00:00,Chennai,Home,1.9,-1,18-25,Middle Income
4192,46,Male,64552,1880,26-01-2022 00:00,Mumbai,Electronics,2.2,1,46-55,Middle Income
4178,42,Male,87969,2758,07-04-2019 00:00,Mumbai,Clothing,1,-1,36-45,High Income
3212,63,Female,129879,1459,09-08-2021 00:00,Hyderabad,Electronics,1.6,0,56-65,High Income
3352,41,Male,116669,1518,08-03-2020 00:00,Mumbai,Home,2,1,36-45,High Income
4568,28,Male,119605,337,03-01-2020 00:00,Chennai,Home,2.1,1,26-35,High Income
2655,43,Male,26858,3245,01-12-2021 00:00,Hyderabad,Clothing,1.2,1,36-45,Low Income
2579,68,Male,94486,603,11-06-2018 00:00,Mumbai,Home,3,0,65+,High Income
6943,51,Male,94474,3696,07-03-2022 00:00,Delhi,Clothing,1.9,0,46-55,High Income
2390,20,Female,52099,2868,15-09-2022 00:00,Mumbai,Electronics,3.2,1,18-25,Middle Income
2742,28,Male,83811,3688,18-01-2022 00:00,Bangalore,Clothing,1.1,-1,26-35,High Income
1619,31,Female,81455,1039,22-09-2018 00:00,Bangalore,Electronics,4.4,1,26-35,High Income
2274,68,Female,74240,3967,06-10-2020 00:00,Mumbai,Home,1.3,-1,65+,Middle Income
2939,65,Male,74592,3623,02-01-2023 00:00,Delhi,Electronics,3.3,0,56-65,Middle Income
3381,43,Male,142181,2756,31-03-2023 00:00,Mumbai,Electronics,5,1,36-45,High Income
1968,56,Female,140979,3042,05-08-2022 12:00,Mumbai,Electronics,3.5,1,56-65,High Income
2316,47,Male,67458,1993,11-12-2021 00:00,Bangalore,Electronics,3.8,0,46-55,Middle Income
2043,25,Male,121611,2224,03-11-2019 00:00,Chennai,Electronics,2.6,-1,18-25,High Income
1281,68,Female,78046,1269,20-05-2019 00:00,Mumbai,Home,2.4,-1,65+,Middle Income
2058,65,Male,36488,109,19-04-2018 00:00,Hyderabad,Home,2,0,56-65,Low Income
5293,49,Male,78841,3963,15-06-2021 00:00,Mumbai,Home,1.6,1,46-55,Middle Income
3532,39,Female,138521,2806,20-10-2018 00:00,Hyderabad,Home,3.4,-1,36-45,High Income
4828,24,Male,20395,4290,14-09-2020 00:00,Mumbai,Electronics,3,0,18-25,Low Income
6178,26,Male,72669,2510,22-05-2022 00:00,Hyderabad,Electronics,3.5,-1,26-35,Middle Income
2008,18,Male,56059,2242,07-06-2018 00:00,Bangalore,Home,4.8,0,<18,Middle Income
2229,46,Male,38394,4329,25-11-2020 00:00,Mumbai,Home,1.5,0,46-55,Low Income
2035,25,Female,113993,1709,04-05-2022 00:00,Mumbai,Home,3.7,1,18-25,High Income
5585,43,Male,65906,2510,13-09-2018 00:00,Mumbai,Home,1.2,-1,36-45,Middle Income
1275,21,Female,83811,1014,29-12-2021 00:00,Bangalore,Home,2.4,0,18-25,High Income
3740,52,Male,57305,954,07-01-2022 00:00,Mumbai,Clothing,3.1,-1,46-55,Middle Income
3289,20,Male,62628,3241,28-10-2020 00:00,Chennai,Home,2.5,1,18-25,Middle Income
2239,43,Male,41352,2971,18-01-2020 00:00,Delhi,Electronics,3.3,0,36-45,Middle Income
5065,24,Female,71993,2914,10-02-2018 00:00,Chennai,Home,4.3,1,18-25,Middle Income
4868,18,Male,123027,1111,27-01-2020 00:00,Hyderabad,Clothing,3.3,0,<18,High Income
2208,44,Female,76624,832,23-04-2018 00:00,Kolkata,Clothing,4.1,1,36-45,Middle Income
4249,55,Male,140212,23,07-02-2020 00:00,Mumbai,Clothing,1.1,0,46-55,High Income
6413,61,Male,133141,3374,03-08-2022 00:00,Hyderabad,Home,3.2,1,56-65,High Income
5403,28,Male,33305,3907,20-12-2019 00:00,Mumbai,Electronics,1.4,0,26-35,Low Income
6455,59,Female,73817,223,21-01-2023 00:00,Mumbai,Home,1.3,1,56-65,Middle Income
3793,50,Male,129238,789,04-05-2021 00:00,Mumbai,Home,2.5,0,46-55,High Income
1891,67,Female,117616,2215,06-02-2019 00:00,Bangalore,Electronics,2.8,-1,65+,High Income
5470,53,Male,95801,4895,12-04-2020 00:00,Bangalore,Home,3.9,-1,46-55,High Income
2364,43,Male,52152,3784,14-10-2019 00:00,Delhi,Electronics,3.7,-1,36-45,Middle Income
1128,34,Male,113260,1073,04-06-2020 00:00,Kolkata,Home,2.3,1,26-35,High Income
2014,52,Female,50624,828,19-12-2021 00:00,Mumbai,Electronics,4.6,1,46-55,Middle Income
2799,65,Female,149240,968,12-01-2020 00:00,Bangalore,Home,2,1,56-65,High Income
6477,22,Male,83811,4771,08-01-2019 00:00,Mumbai,Home,3,1,18-25,High Income
2518,49,Male,145701,4694,11-02-2018 00:00,Chennai,Home,2.5,0,46-55,High Income
5181,20,Female,125494,737,28-07-2018 00:00,Bangalore,Home,4.4,1,18-25,High Income
2198,69,Male,72979,2356,12-04-2019 00:00,Mumbai,Home,1,-1,65+,Middle Income
4873,64,Female,78013,3155,20-07-2020 00:00,Mumbai,Home,2.4,1,56-65,Middle Income
6238,52,Male,114925,4694,20-08-2021 00:00,Mumbai,Clothing,3,0,46-55,High Income
3474,69,Female,83797,2429,14-06-2023 00:00,Bangalore,Electronics,2.6,1,65+,High Income
4485,31,Female,71798,712,28-05-2022 00:00,Hyderabad,Home,3,1,26-35,Middle Income
5049,65,Male,36650,4801,16-11-2021 00:00,Bangalore,Home,3.6,1,56-65,Low Income
1986,69,Male,86558,2694,24-05-2021 00:00,Hyderabad,Home,3.9,0,65+,High Income
5440,35,Female,87573,1565,17-12-2019 00:00,Hyderabad,Home,3.3,0,26-35,High Income
5909,67,Male,149473,1501,04-07-2022 00:00,Bangalore,Clothing,3.6,1,65+,High Income
6406,31,Female,142466,662,28-03-2022 00:00,Hyderabad,Clothing,1.5,0,26-35,High Income
6773,67,Male,83811,3622,21-07-2022 00:00,Kolkata,Clothing,3.9,0,65+,High Income
2327,32,Female,119728,1980,13-07-2018 00:00,Hyderabad,Home,2.8,1,26-35,High Income
3408,44,Male,36603,2082,16-11-2020 00:00,Kolkata,Electronics,4.7,1,36-45,Low Income
4673,32,Male,85941,1309,05-12-2020 00:00,Hyderabad,Home,2.5,1,26-35,High Income
4291,67,Male,62597,2156,09-10-2019 00:00,Delhi,Home,4.1,0,65+,Middle Income
6105,25,Male,104238,2708,08-11-2020 00:00,Mumbai,Home,2.5,-1,18-25,High Income
1703,32,Female,62719,2927,17-12-2020 00:00,Mumbai,Home,2.1,1,26-35,Middle Income
6704,64,Female,61751,4149,06-08-2020 00:00,Hyderabad,Electronics,2.9,0,56-65,Middle Income
4232,30,Female,146462,2730,24-06-2022 00:00,Mumbai,Electronics,1.7,0,26-35,High Income
5783,51,Male,37693,1658,18-02-2018 00:00,Mumbai,Home,4,1,46-55,Low Income
4230,49,Female,57697,1819,30-08-2019 00:00,Delhi,Home,3,1,46-55,Middle Income
2347,47,Male,117869,1520,27-05-2022 00:00,Kolkata,Home,3.9,0,46-55,High Income
4173,66,Female,83825,2209,03-11-2021 00:00,Mumbai,Electronics,4.2,-1,65+,High Income
5589,30,Male,29522,877,10-01-2018 00:00,Mumbai,Home,2.4,1,26-35,Low Income
2667,18,Female,65406,1941,11-05-2019 00:00,Mumbai,Home,4.3,1,<18,Middle Income
2637,51,Male,127006,3928,27-12-2019 00:00,Mumbai,Home,4.9,1,46-55,High Income
5114,32,Female,129068,2510,31-05-2019 00:00,Hyderabad,Home,3.7,-1,26-35,High Income
2000,31,Male,143371,3860,05-11-2021 00:00,Kolkata,Electronics,1.6,1,26-35,High Income
1850,46,Male,34219,672,14-04-2022 00:00,Mumbai,Electronics,3,1,46-55,Low Income
4712,43,Female,70672,4472,30-07-2020 00:00,Kolkata,Home,4,1,36-45,Middle Income
2367,24,Male,44276,4866,08-12-2019 00:00,Mumbai,Clothing,2.3,0,18-25,Middle Income
1821,43,Female,119887,482,25-07-2019 00:00,Mumbai,Electronics,1.8,0,36-45,High Income
2624,42,Male,126292,2510,15-07-2018 00:00,Delhi,Electronics,2.4,-1,36-45,High Income
